task_id,uid,status,runner,lane,elapsed_s,goose_total_tokens,shell_command_count,submit_answer_count,answer_write_count,has_exception,report_json,report_md,events_jsonl
officeqa-uid0186,UID0186,passed,officeqa-big-runner-01,,717.983,73032,54,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0186.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0186.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0186.jsonl
officeqa-uid0187,UID0187,passed,officeqa-big-runner-01,,184.578,32870,21,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0187.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0187.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0187.jsonl
officeqa-uid0188,UID0188,failed,officeqa-big-runner-01,,900.099,,22,0,0,True,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0188.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0188.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0188.jsonl
officeqa-uid0189,UID0189,passed,officeqa-big-runner-02,,371.656,46335,31,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0189.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0189.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0189.jsonl
officeqa-uid0190,UID0190,failed,officeqa-big-runner-02,,109.895,19929,14,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0190.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0190.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0190.jsonl
officeqa-uid0191,UID0191,failed,officeqa-big-runner-02,,255.884,32064,9,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0191.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0191.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0191.jsonl
officeqa-uid0192,UID0192,passed,officeqa-big-runner-02,,454.579,38409,24,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0192.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0192.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0192.jsonl
officeqa-uid0193,UID0193,failed,officeqa-big-runner-01,,853.157,55961,72,1,2,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0193.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0193.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0193.jsonl
officeqa-uid0194,UID0194,passed,officeqa-big-runner-01,,212.39,36264,13,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0194.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0194.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0194.jsonl
officeqa-uid0195,UID0195,passed,officeqa-big-runner-01,,392.459,77791,34,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0195.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0195.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0195.jsonl
officeqa-uid0196,UID0196,failed,officeqa-big-runner-01,,299.996,20168,22,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0196.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0196.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0196.jsonl
officeqa-uid0197,UID0197,passed,officeqa-big-runner-02,,150.869,27452,15,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0197.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0197.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0197.jsonl
officeqa-uid0198,UID0198,passed,officeqa-big-runner-02,,738.429,80438,52,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0198.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0198.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0198.jsonl
officeqa-uid0199,UID0199,passed,officeqa-big-runner-02,,318.757,58144,31,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0199.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0199.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0199.jsonl
officeqa-uid0200,UID0200,passed,officeqa-big-runner-02,,266.792,73876,24,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0200.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0200.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0200.jsonl
officeqa-uid0201,UID0201,failed,officeqa-big-runner-01,,468.329,33715,40,1,5,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0201.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0201.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0201.jsonl
officeqa-uid0202,UID0202,passed,officeqa-big-runner-01,,483.571,25926,23,0,4,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0202.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0202.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0202.jsonl
officeqa-uid0203,UID0203,passed,officeqa-big-runner-01,,326.384,43426,41,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0203.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0203.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0203.jsonl
officeqa-uid0204,UID0204,passed,officeqa-big-runner-01,,123.481,23593,4,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0204.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0204.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0204.jsonl
officeqa-uid0205,UID0205,passed,officeqa-big-runner-02,,562.205,51776,26,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0205.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0205.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0205.jsonl
officeqa-uid0206,UID0206,passed,officeqa-big-runner-02,,120.218,16224,5,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0206.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0206.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0206.jsonl
officeqa-uid0207,UID0207,failed,officeqa-big-runner-02,,157.663,10075,4,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0207.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0207.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0207.jsonl
officeqa-uid0208,UID0208,failed,officeqa-big-runner-02,,900.125,,50,0,0,True,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0208.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0208.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0208.jsonl
officeqa-uid0209,UID0209,failed,officeqa-big-runner-01,,452.954,43635,33,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0209.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0209.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0209.jsonl
officeqa-uid0210,UID0210,failed,officeqa-big-runner-01,,241.051,20232,9,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0210.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0210.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0210.jsonl
officeqa-uid0211,UID0211,passed,officeqa-big-runner-01,,338.649,37022,26,1,2,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0211.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0211.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0211.jsonl
officeqa-uid0212,UID0212,passed,officeqa-big-runner-01,,228.181,19082,16,1,2,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0212.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0212.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0212.jsonl
officeqa-uid0213,UID0213,failed,officeqa-big-runner-02,,194.185,10053,7,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0213.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0213.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0213.jsonl
officeqa-uid0214,UID0214,passed,officeqa-big-runner-02,,333.502,15862,15,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0214.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0214.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0214.jsonl
officeqa-uid0215,UID0215,failed,officeqa-big-runner-02,,486.846,38673,36,0,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0215.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0215.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0215.jsonl
officeqa-uid0216,UID0216,failed,officeqa-big-runner-02,,900.252,,62,0,0,True,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0216.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0216.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0216.jsonl
officeqa-uid0217,UID0217,passed,officeqa-big-runner-01,,142.353,51639,27,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0217.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0217.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0217.jsonl
officeqa-uid0218,UID0218,passed,officeqa-big-runner-01,,172.547,30548,11,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0218.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0218.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0218.jsonl
officeqa-uid0219,UID0219,failed,officeqa-big-runner-01,,766.159,51309,38,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0219.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0219.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0219.jsonl
officeqa-uid0220,UID0220,passed,officeqa-big-runner-01,,438.76,36285,34,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0220.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0220.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0220.jsonl
officeqa-uid0221,UID0221,passed,officeqa-big-runner-02,,363.31,13855,15,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0221.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0221.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0221.jsonl
officeqa-uid0222,UID0222,failed,officeqa-big-runner-02,,282.804,28767,22,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0222.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0222.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0222.jsonl
officeqa-uid0223,UID0223,failed,officeqa-big-runner-02,,799.685,51817,36,0,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0223.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0223.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0223.jsonl
officeqa-uid0224,UID0224,passed,officeqa-big-runner-02,,328.803,31154,18,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0224.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0224.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0224.jsonl
officeqa-uid0225,UID0225,passed,officeqa-big-runner-01,,229.618,36162,12,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0225.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0225.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0225.jsonl
officeqa-uid0226,UID0226,failed,officeqa-big-runner-01,,259.233,15846,8,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0226.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0226.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0226.jsonl
officeqa-uid0227,UID0227,failed,officeqa-big-runner-01,,260.964,31794,18,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0227.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0227.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0227.jsonl
officeqa-uid0228,UID0228,passed,officeqa-big-runner-01,,370.456,38288,30,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0228.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0228.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0228.jsonl
officeqa-uid0229,UID0229,passed,officeqa-big-runner-02,,504.191,28844,27,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0229.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0229.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0229.jsonl
officeqa-uid0230,UID0230,passed,officeqa-big-runner-02,,419.947,33993,17,1,2,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0230.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0230.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0230.jsonl
officeqa-uid0231,UID0231,passed,officeqa-big-runner-02,,540.089,50329,33,1,2,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0231.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0231.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0231.jsonl
officeqa-uid0232,UID0232,passed,officeqa-big-runner-02,,164.774,31731,16,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0232.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0232.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0232.jsonl
officeqa-uid0233,UID0233,failed,officeqa-big-runner-01,,867.627,81516,63,1,3,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0233.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0233.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0233.jsonl
officeqa-uid0234,UID0234,passed,officeqa-big-runner-01,,185.8,38404,21,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0234.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0234.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0234.jsonl
officeqa-uid0235,UID0235,passed,officeqa-big-runner-01,,170.89,14184,20,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0235.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0235.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0235.jsonl
officeqa-uid0236,UID0236,passed,officeqa-big-runner-01,,139.533,35659,16,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0236.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0236.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0236.jsonl
officeqa-uid0237,UID0237,failed,officeqa-big-runner-02,,640.806,35697,23,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0237.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0237.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0237.jsonl
officeqa-uid0238,UID0238,failed,officeqa-big-runner-02,,334.892,31125,11,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0238.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0238.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0238.jsonl
officeqa-uid0239,UID0239,failed,officeqa-big-runner-02,,277.565,16754,10,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0239.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0239.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0239.jsonl
officeqa-uid0240,UID0240,failed,officeqa-big-runner-02,,485.572,13978,10,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0240.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0240.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0240.jsonl
officeqa-uid0241,UID0241,passed,officeqa-big-runner-01,,169.762,11727,9,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0241.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0241.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0241.jsonl
officeqa-uid0242,UID0242,passed,officeqa-big-runner-01,,409.241,26584,17,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0242.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0242.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0242.jsonl
officeqa-uid0243,UID0243,failed,officeqa-big-runner-01,,188.254,22083,8,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0243.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0243.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0243.jsonl
officeqa-uid0244,UID0244,failed,officeqa-big-runner-01,,336.361,52271,20,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0244.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0244.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0244.jsonl
officeqa-uid0245,UID0245,failed,officeqa-big-runner-02,,463.888,14856,12,1,1,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0245.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0245.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0245.jsonl
officeqa-uid0246,UID0246,failed,officeqa-big-runner-02,,898.621,66769,33,1,0,False,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0246.json,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/reports/UID0246.md,/Users/jwalinshah/projects/officeqa-arena/results/runner_pool/pool-20260402T094504Z/deep_trials/events/UID0246.jsonl
